   6.9568994e+02   5.4641139e+02   0.0000000e+00
   5.1604522e+02   6.5295840e+02   0.0000000e+00
   6.5657069e+02   9.4814705e+02   0.0000000e+00
   2.9907670e+02   1.7082237e+02   0.0000000e+00
   3.9938153e+02   8.7432393e+02   0.0000000e+00
   6.5010444e+02   6.9774897e+02   0.0000000e+00
   8.6049574e+02   6.8401645e+02   0.0000000e+00
   5.4397599e+02   1.7011966e+00   0.0000000e+00
   7.7742253e+02   1.4995029e+02   0.0000000e+00
   1.8648990e+02   4.2731087e+02   0.0000000e+00
   9.4904706e+02   4.1485973e+02   0.0000000e+00
   1.3582754e+02   4.4191997e+02   0.0000000e+00
   9.9801813e+02   9.9268656e+02   0.0000000e+00
   2.1489264e+02   5.9937597e+02   0.0000000e+00
   2.0075575e+01   8.5418398e+02   0.0000000e+00
   2.2126944e+02   5.5584002e+02   0.0000000e+00
   9.7471163e+02   6.8782527e+02   0.0000000e+00
   7.6158440e+02   8.1356476e+01   0.0000000e+00
   9.8072761e+02   9.6050078e+02   0.0000000e+00
   7.8522020e+02   6.5964649e+02   0.0000000e+00
   7.3699308e+02   5.5144026e+02   0.0000000e+00
   1.2121911e+02   8.0493478e+02   0.0000000e+00
   7.6469653e+02   5.9962323e+02   0.0000000e+00
   3.8363664e+02   9.8827179e+02   0.0000000e+00
   6.7260657e+01   9.8449202e+02   0.0000000e+00
   6.3025934e+02   8.5605292e+02   0.0000000e+00
   2.1972436e+02   6.8761338e+02   0.0000000e+00
   5.0867497e+02   7.3610372e+02   0.0000000e+00
   7.0267800e+02   9.7859900e+02   0.0000000e+00
   3.0522451e+02   2.2372601e+02   0.0000000e+00
   6.1276553e+02   7.3209351e+02   0.0000000e+00
   3.5323077e+02   1.7235225e+02   0.0000000e+00
   7.0353689e+02   1.4311345e+02   0.0000000e+00
   7.7793123e+02   3.2288800e+02   0.0000000e+00
   2.2373542e+02   8.2428367e+01   0.0000000e+00
   1.8778497e+02   9.3920468e+02   0.0000000e+00
   8.1343039e+02   4.1401424e+02   0.0000000e+00
   1.2819920e+02   9.0485339e+01   0.0000000e+00
   7.9449250e+02   9.9600811e+02   0.0000000e+00
   3.5978396e+02   7.8990648e+02   0.0000000e+00
   3.2262207e+02   8.1038478e+01   0.0000000e+00
   4.5929705e+02   7.8932062e+02   0.0000000e+00
   8.8455729e+02   2.4606875e+02   0.0000000e+00
   3.2852853e+02   7.5397692e+02   0.0000000e+00
   5.2330078e+02   7.5860059e+02   0.0000000e+00
   3.4330030e+02   1.1105248e+02   0.0000000e+00
   4.8419335e+01   2.0076972e+02   0.0000000e+00
   5.5757739e+02   6.1705970e+02   0.0000000e+00
   6.6395269e+02   6.4897205e+02   0.0000000e+00
   7.9204284e+02   6.8229914e+02   0.0000000e+00
   3.3744643e+02   8.0424040e+02   0.0000000e+00
   7.3938116e+02   6.0602876e+02   0.0000000e+00
   7.7966114e+02   9.8159256e+02   0.0000000e+00
   1.6608105e+02   6.7701620e+02   0.0000000e+00
   7.3943661e+02   3.3343968e+02   0.0000000e+00
   4.6456856e+02   4.5475331e+02   0.0000000e+00
   9.0978135e+02   1.7949279e+02   0.0000000e+00
   2.7297062e+02   1.2597072e+02   0.0000000e+00
   3.9546315e+02   9.7891962e+02   0.0000000e+00
   7.6994009e+00   2.0507748e+02   0.0000000e+00
   3.9120986e+02   4.0551470e+01   0.0000000e+00
   8.7993918e+02   1.9264036e+02   0.0000000e+00
   1.5218415e+02   6.9829004e+01   0.0000000e+00
   8.3644177e+02   9.5836215e+02   0.0000000e+00
   9.7527516e+02   2.6936265e+02   0.0000000e+00
   8.7947382e+02   4.1095786e+02   0.0000000e+00
   9.1968978e+02   1.7465563e+02   0.0000000e+00
   8.5413817e+02   7.5304633e+02   0.0000000e+00
   4.6853906e+02   4.3176459e+02   0.0000000e+00
   3.8689628e+02   9.7903821e+02   0.0000000e+00
   8.2794290e+02   1.6174181e+02   0.0000000e+00
   5.2271228e+01   3.3308377e+02   0.0000000e+00
   5.5260534e+02   4.3939324e+02   0.0000000e+00
   3.2126992e+02   4.5121105e+02   0.0000000e+00
   5.3079628e+01   6.7372295e+02   0.0000000e+00
   5.5733816e+02   6.9166231e+02   0.0000000e+00
   8.6497378e+02   8.3464094e+02   0.0000000e+00
   2.1599293e+02   3.8464418e+02   0.0000000e+00
   4.9464093e+02   8.2881703e+02   0.0000000e+00
