   2.6342156e+02   3.2350516e+02   0.0000000e+00
   1.3581150e+02   8.6860783e+02   0.0000000e+00
   4.4788649e+02   1.4502574e+02   0.0000000e+00
   4.0818188e+01   4.5456418e+02   0.0000000e+00
   2.1732376e+02   6.8855000e+02   0.0000000e+00
   7.4016659e+02   8.6191192e+02   0.0000000e+00
   2.7297373e+02   7.4373504e+02   0.0000000e+00
   6.6112107e+02   4.0454136e+01   0.0000000e+00
   9.5310883e+02   1.0234247e+02   0.0000000e+00
   1.0231384e+01   1.9421511e+02   0.0000000e+00
   2.2346827e+02   6.3407957e+02   0.0000000e+00
   4.6653126e+02   9.7900486e+02   0.0000000e+00
   9.0620549e+02   4.2044813e+02   0.0000000e+00
   5.7076253e+02   3.1086693e+02   0.0000000e+00
   6.8894886e+02   4.1754632e+02   0.0000000e+00
   9.6817238e+02   1.8438999e+02   0.0000000e+00
   7.9083736e+02   2.1943612e+02   0.0000000e+00
   8.8547671e+02   7.5927473e+02   0.0000000e+00
   1.7543564e+02   5.1892030e+01   0.0000000e+00
   7.2243825e+02   8.2387879e+02   0.0000000e+00
   1.2576854e+02   1.6679520e+02   0.0000000e+00
   9.6833071e+02   8.2234991e+02   0.0000000e+00
   1.9814682e+02   6.4229449e+02   0.0000000e+00
   6.3627044e+02   7.5041370e+02   0.0000000e+00
   2.8481773e+02   5.6722961e+02   0.0000000e+00
   4.7561910e+02   7.9193954e+02   0.0000000e+00
   3.2373531e+02   1.7394113e+02   0.0000000e+00
   1.4605896e+02   2.8212522e+02   0.0000000e+00
   4.2289463e+02   3.8158034e+02   0.0000000e+00
   5.7151849e+02   9.7853397e+02   0.0000000e+00
   6.0304243e+02   2.4835412e+02   0.0000000e+00
   2.5385301e+02   9.5700822e+02   0.0000000e+00
   2.8278462e+02   6.4059244e+02   0.0000000e+00
   3.0102792e+02   9.4024713e+01   0.0000000e+00
   2.9098724e+02   5.0206497e+02   0.0000000e+00
   6.7294341e+02   5.5638243e+02   0.0000000e+00
   1.7553905e+02   7.9945013e+02   0.0000000e+00
   5.6714277e+02   6.2058195e+02   0.0000000e+00
   5.4840522e+02   3.1262271e+02   0.0000000e+00
   4.1490812e+02   5.0939644e+01   0.0000000e+00
   5.5090709e+02   3.6497585e+02   0.0000000e+00
   4.5546905e+02   1.8209669e+01   0.0000000e+00
   9.9139894e+02   8.2046163e+02   0.0000000e+00
   1.3229192e+02   3.3159078e+02   0.0000000e+00
   5.4428939e+02   7.3650385e+02   0.0000000e+00
   9.6359081e+02   1.9030364e+02   0.0000000e+00
   9.5266355e+02   5.8393838e+02   0.0000000e+00
   4.1054310e+02   7.6144438e+02   0.0000000e+00
   6.8242970e+02   9.1536694e+02   0.0000000e+00
   8.0221866e+02   5.1686965e+02   0.0000000e+00
   9.3173763e+02   4.5130130e+01   0.0000000e+00
   7.4922283e+02   5.1902610e+02   0.0000000e+00
   6.2794102e+02   7.2746879e+02   0.0000000e+00
   6.4436337e+02   7.8964366e+02   0.0000000e+00
   6.9159599e+02   2.8588497e+02   0.0000000e+00
   8.1345149e+02   5.5058254e+02   0.0000000e+00
   2.6148482e+02   9.4635312e+02   0.0000000e+00
   7.2744102e+02   9.6196147e+02   0.0000000e+00
   4.0329044e+02   4.3671037e+02   0.0000000e+00
   9.6432304e+02   2.4543920e+02   0.0000000e+00
   8.2769096e+02   9.7958025e+02   0.0000000e+00
   4.4489922e+02   3.1909266e+02   0.0000000e+00
   9.6968297e+01   9.6687020e+02   0.0000000e+00
   2.6122055e+02   2.4288458e+02   0.0000000e+00
   7.3810261e+01   4.9749246e+02   0.0000000e+00
   6.1565953e+02   2.9354429e+01   0.0000000e+00
   3.5916948e+02   8.8548180e+02   0.0000000e+00
   5.2687640e+02   8.7596857e+02   0.0000000e+00
   3.0057652e+02   6.8534385e+02   0.0000000e+00
   8.5963824e+02   6.2765538e+02   0.0000000e+00
   4.9812794e+02   7.4980013e+02   0.0000000e+00
   8.5044559e+02   6.2175618e+02   0.0000000e+00
   3.5846136e+02   4.8955029e+02   0.0000000e+00
   9.2620288e+02   4.5182740e+02   0.0000000e+00
   5.3137719e+02   5.0058575e+01   0.0000000e+00
   1.5439571e+02   4.2079831e+02   0.0000000e+00
   9.6721213e+02   3.1619756e+02   0.0000000e+00
   9.9864246e+01   1.0330310e+02   0.0000000e+00
   9.4558255e+02   5.8868073e+02   0.0000000e+00
   2.6984481e+02   5.4487144e+02   0.0000000e+00
   9.6799923e+01   6.2757534e+01   0.0000000e+00
   8.4657941e+02   3.4364760e+02   0.0000000e+00
   4.8187741e+02   7.2028487e+02   0.0000000e+00
   7.5923712e+02   3.6975872e+02   0.0000000e+00
   9.7621866e+01   2.6725259e+01   0.0000000e+00
   7.9943872e+02   9.5358096e+02   0.0000000e+00
   5.0144191e+02   5.5520212e+02   0.0000000e+00
   1.5223460e+02   3.7796480e+02   0.0000000e+00
   4.0637537e+02   3.9987794e+02   0.0000000e+00
   8.6860101e+02   6.6111554e+02   0.0000000e+00
   1.3741359e+02   6.7934438e+02   0.0000000e+00
   5.7331942e+02   9.3090082e+02   0.0000000e+00
   7.7344801e+02   3.4641324e+02   0.0000000e+00
   1.9980068e+02   1.7522054e+02   0.0000000e+00
   5.0045367e+02   4.7395055e+01   0.0000000e+00
   2.0299579e+02   5.4086883e+02   0.0000000e+00
   4.8685707e+02   2.9665491e+02   0.0000000e+00
   4.8816541e+02   7.1683528e+02   0.0000000e+00
   4.9403893e+02   1.0472523e+02   0.0000000e+00
   6.0455780e+02   1.2222918e+02   0.0000000e+00
   1.7220778e+02   2.3598462e+02   0.0000000e+00
   6.0413276e+02   5.5506105e+02   0.0000000e+00
   1.7365585e+02   7.5427087e+02   0.0000000e+00
   7.2803342e+01   6.3848847e+02   0.0000000e+00
   4.9404241e+02   6.0580793e+02   0.0000000e+00
   3.0638730e+02   2.4771708e+02   0.0000000e+00
   2.1422356e+02   9.4361220e+02   0.0000000e+00
   9.5981375e+02   6.4185680e+02   0.0000000e+00
   7.1431855e+02   3.5080290e+02   0.0000000e+00
   7.0102594e+02   7.1734212e+02   0.0000000e+00
   5.3415527e+02   6.2211657e+02   0.0000000e+00
   8.3827343e+02   4.2543939e+02   0.0000000e+00
   2.3951269e+02   4.5597624e+02   0.0000000e+00
   2.2180343e+01   2.4938126e+02   0.0000000e+00
   7.8758769e+02   3.2295881e+02   0.0000000e+00
   5.9923356e+02   1.9659006e+02   0.0000000e+00
   2.0949124e+02   5.8424123e+01   0.0000000e+00
   1.7280960e+02   7.6030245e+02   0.0000000e+00
   5.9349183e+02   5.8010879e+02   0.0000000e+00
   3.3234450e+02   1.3450243e+02   0.0000000e+00
   9.0783012e+02   7.9714454e+02   0.0000000e+00
   4.8104863e+02   5.3744495e+01   0.0000000e+00
   4.2537402e+02   4.2045667e+02   0.0000000e+00
   7.6036191e+02   1.5426104e+02   0.0000000e+00
   4.4665796e+02   5.4218036e+02   0.0000000e+00
   4.2211789e+02   1.4151482e+02   0.0000000e+00
   4.5155729e+02   5.8741760e+02   0.0000000e+00
   9.2186912e+02   2.8041615e+02   0.0000000e+00
   9.6082988e+01   8.0691183e+02   0.0000000e+00
   9.7776884e+02   3.9761395e+02   0.0000000e+00
   7.7962908e+01   7.5878282e+02   0.0000000e+00
