   8.4259605e+02   4.2736366e+02   0.0000000e+00
   5.7752387e+02   9.1906635e+02   0.0000000e+00
   6.5258196e+02   8.8286455e+02   0.0000000e+00
   5.2983967e+02   8.4997233e+02   0.0000000e+00
   3.5421300e+02   1.6381384e+02   0.0000000e+00
   7.1781318e+02   9.0075192e+01   0.0000000e+00
   4.9815723e+02   4.3675804e+02   0.0000000e+00
   1.9027542e+02   3.8323249e+02   0.0000000e+00
   4.9023241e+02   8.4764680e+02   0.0000000e+00
   9.3909949e+02   2.7237322e+01   0.0000000e+00
   7.0997871e+02   1.3086549e+02   0.0000000e+00
   1.1479184e+02   6.8620314e+02   0.0000000e+00
   1.0427222e+02   3.5315394e+02   0.0000000e+00
   8.1604094e+02   9.1337557e+02   0.0000000e+00
   1.6407545e+02   4.9559905e+02   0.0000000e+00
   9.8716082e+02   1.1981790e+02   0.0000000e+00
   6.2142493e+02   4.4121793e+02   0.0000000e+00
   1.9448781e+02   2.8644177e+02   0.0000000e+00
   9.0387614e+02   9.8535131e+02   0.0000000e+00
   1.6253761e+02   2.1077863e+02   0.0000000e+00
   7.8603857e+02   7.8643517e+02   0.0000000e+00
   5.9852756e+02   8.8396266e+01   0.0000000e+00
   7.2441238e+02   6.0705892e+02   0.0000000e+00
   2.5761629e+02   4.7366041e+02   0.0000000e+00
   2.5267270e+02   9.3745764e+02   0.0000000e+00
   1.2823890e+02   7.8317221e+02   0.0000000e+00
   7.0188835e+02   9.4802672e+02   0.0000000e+00
   8.8453580e+02   1.1579474e+02   0.0000000e+00
   4.1519380e+02   2.6113969e+02   0.0000000e+00
   2.7859545e+00   5.7917761e+02   0.0000000e+00
   7.0162216e+02   8.0186710e+02   0.0000000e+00
   6.2575379e+02   5.1530454e+02   0.0000000e+00
   4.5346118e+02   5.9039086e+02   0.0000000e+00
   3.7315518e+02   6.2058328e+02   0.0000000e+00
   8.3642003e+02   3.9773625e+02   0.0000000e+00
   9.9289978e+02   9.3781933e+02   0.0000000e+00
   1.5201546e+02   2.8901847e+02   0.0000000e+00
   2.9601036e+02   7.4120914e+02   0.0000000e+00
   1.2794458e+02   4.3080325e+02   0.0000000e+00
   3.8546002e+02   9.8661236e+02   0.0000000e+00
   6.2263814e+02   8.9698548e+02   0.0000000e+00
   9.4310821e+02   2.6005578e+02   0.0000000e+00
   7.7954243e+02   4.4490747e+02   0.0000000e+00
   4.4035955e+02   7.1017587e+02   0.0000000e+00
   7.4624015e+02   6.8355236e+02   0.0000000e+00
   6.3955933e+02   2.6267643e+02   0.0000000e+00
